ticker,insider_name,transaction_date,üëë CEO,üíº CFO,‚öôÔ∏è COO,üí∞ CRO,üìà CIO,üß† CBO,ü™ë Chairman,üéñÔ∏è President,üßç EVP,üìä Portfolio Manager,üîü 10% Owner,üìã Director,üî• VERY LARGE TRADE,üí∞ LARGE TRADE,üü¢ SMALL TRADE,‚ùì UNKNOWN SIZE,üê£ MICRO CAP,üå± SMALL CAP,üåø MID CAP,üå≥ LARGE CAP,üèîÔ∏è MEGA CAP,üì° Tech,üè• Healthcare,üõçÔ∏è Consumer Cyclical,‚ö° Energy,üèóÔ∏è Industrial,üîå Utilities,üèòÔ∏è Real Estate,‚öôÔ∏è Materials,üìû Communication,üß∞ Other,üìâ DIP BUY,üöÄ BUYING INTO STRENGTH,üîÅ CLUSTER BUY,üß† SMART INSIDER,üß© MULTIPLE BUYS,üìÖ NEAR EARNINGS,Automatic/Scheduled,Compensation/Accounting,Ownership Disclaimer/Indirect,Conviction Buy,ticker,insider_name,transaction_date,case1_pred,case2_pred
TEAD,Krindel Yaffa,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,TEAD,Krindel Yaffa,2025-08-11,0.843649,0.28817576
TEAD,Krindel Yaffa,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,TEAD,Krindel Yaffa,2025-08-14,0.843649,0.28817576
TEAD,Krindel Yaffa,2025-08-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,TEAD,Krindel Yaffa,2025-08-25,0.843649,0.28817576
TEAD,Krindel Yaffa,2025-08-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,TEAD,Krindel Yaffa,2025-08-26,0.843649,0.28817576
TEAM,Belsky Scott,2025-08-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,TEAM,Belsky Scott,2025-08-28,0.19783352,0.55540276
TFX,HAGGERTY GRETCHEN R,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TFX,HAGGERTY GRETCHEN R,2025-08-06,0.8362292,0.738452
TFX,Kelly Liam,2025-08-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TFX,Kelly Liam,2025-08-05,0.88202065,0.855416
TFX,Krakauer Andrew A,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TFX,Krakauer Andrew A,2025-08-05,0.8362292,0.738452
TFX,RANDLE STUART A,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TFX,RANDLE STUART A,2025-08-05,0.8362292,0.738452
TFX,Ryu Jaewon,2025-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,TFX,Ryu Jaewon,2025-08-05,0.8362292,0.738452
THRY,Slater John,2025-08-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,THRY,Slater John,2025-08-25,0.7080754,0.23988776
THRY,Walsh Joe,2025-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,THRY,Walsh Joe,2025-08-01,0.482663,0.8381781
TMDX,Hassanein Waleed H,2025-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TMDX,Hassanein Waleed H,2025-08-06,0.96823096,0.90790117
TMDX,Hassanein Waleed H,2025-08-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,TMDX,Hassanein Waleed H,2025-08-07,0.96823096,0.90790117
TNL,Brown Michael Dean,2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TNL,Brown Michael Dean,2025-08-01,0.87106496,0.91180074
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-07,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-08,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-11,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-12,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-13,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-14,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-15,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-18,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-19,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-20,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-21,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-22,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-25,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-26,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-27,0.28435588,0.043852735
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-28,0.28435588,0.043852735
TPL,OLIVER ERIC L,2025-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,TPL,OLIVER ERIC L,2025-08-14,0.14045835,0.20184152
TPL,OLIVER ERIC L,2025-08-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,TPL,OLIVER ERIC L,2025-08-15,0.14045835,0.20184152
TPL,OLIVER ERIC L,2025-08-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,TPL,OLIVER ERIC L,2025-08-21,0.14045835,0.20184152
TPVG,Labe James,2025-08-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-11,0.26836476,0.11842648
TPVG,Labe James,2025-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-12,0.25881138,0.064414375
TPVG,Labe James,2025-08-20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-20,0.26836476,0.11842648
TPVG,Labe James,2025-08-21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-21,0.26836476,0.11842648
TPVG,Labe James,2025-08-22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-22,0.26836476,0.11842648
TPVG,Labe James,2025-08-25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-25,0.26836476,0.11842648
TPVG,Labe James,2025-08-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-26,0.25881138,0.064414375
TPVG,Labe James,2025-08-27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Labe James,2025-08-27,0.26836476,0.11842648
TPVG,Srivastava Sajal,2025-08-11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-11,0.26988026,0.07350412
TPVG,Srivastava Sajal,2025-08-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-12,0.24390261,0.028250528
TPVG,Srivastava Sajal,2025-08-20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-20,0.26988026,0.07350412
TPVG,Srivastava Sajal,2025-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-21,0.26988026,0.07350412
TPVG,Srivastava Sajal,2025-08-22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-22,0.26988026,0.07350412
TPVG,Srivastava Sajal,2025-08-25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-25,0.26988026,0.07350412
TPVG,Srivastava Sajal,2025-08-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-26,0.24390261,0.028250528
TPVG,Srivastava Sajal,2025-08-27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,TPVG,Srivastava Sajal,2025-08-27,0.26988026,0.07350412
TRS,Tredwell Daniel P,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRS,Tredwell Daniel P,2025-08-11,0.7956817,0.46125263
TTMI,Ali Wajid,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TTMI,Ali Wajid,2025-08-18,0.95496875,0.91509837
TTMI,Ali Wajid,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,TTMI,Ali Wajid,2025-08-19,0.95496875,0.91509837
TWI,NARANCICH MAX,2025-08-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TWI,NARANCICH MAX,2025-08-14,0.785775,0.8642519
UA,Aumen Eric J,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,UA,Aumen Eric J,2025-08-13,0.5427874,0.5126954
UA,El-Erian Mohamed,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,UA,El-Erian Mohamed,2025-08-18,0.8053437,0.5288671
UA,Fitzpatrick Dawn N.,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,UA,Fitzpatrick Dawn N.,2025-08-13,0.8053437,0.5288671
UA,Sweeney Robert John,2025-08-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UA,Sweeney Robert John,2025-08-21,0.9573659,0.882503
UAA,Aumen Eric J,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,UAA,Aumen Eric J,2025-08-13,0.5427874,0.5126954
UAA,El-Erian Mohamed,2025-08-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,UAA,El-Erian Mohamed,2025-08-18,0.8053437,0.5288671
UAA,Fitzpatrick Dawn N.,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,UAA,Fitzpatrick Dawn N.,2025-08-13,0.8053437,0.5288671
UAA,Sweeney Robert John,2025-08-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UAA,Sweeney Robert John,2025-08-21,0.9573659,0.882503
UBFO,GILL JAGROOP,2025-08-07,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UBFO,GILL JAGROOP,2025-08-07,0.74852717,0.21991079
UFCS,Martin Eric J,2025-08-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UFCS,Martin Eric J,2025-08-11,0.29915747,0.10321346
UPS,TOME CAROL B,2025-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UPS,TOME CAROL B,2025-08-01,0.35263625,0.35208783
UTI,DEVINCENZI ROBERT THOMAS,2025-08-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,UTI,DEVINCENZI ROBERT THOMAS,2025-08-12,0.42001262,0.2193412
UVSP,Paquin Natalye,2025-08-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,UVSP,Paquin Natalye,2025-08-04,0.13733543,0.14466555
VRSK,PERRY CHRISTOPHER JOHN,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VRSK,PERRY CHRISTOPHER JOHN,2025-08-13,0.5890834,0.21938926
VRTX,Kewalramani Reshma,2025-08-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,VRTX,Kewalramani Reshma,2025-08-06,0.7450478,0.62592816
VRTX,SACHS BRUCE I,2025-08-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,VRTX,SACHS BRUCE I,2025-08-06,0.7361518,0.2870384
VTRS,Smith Scott Andrew,2025-08-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VTRS,Smith Scott Andrew,2025-08-12,0.72771525,0.67186034
VVV,WILLIS J KEVIN,2025-08-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,VVV,WILLIS J KEVIN,2025-08-14,0.88189805,0.7637933
WASH,DiMuccio Robert A,2025-08-25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WASH,DiMuccio Robert A,2025-08-25,0.11346857,0.21108145
WASH,Ohsberg Ronald S.,2025-08-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WASH,Ohsberg Ronald S.,2025-08-05,0.07809972,0.0716831
WBD,LEVY ANTON J,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,WBD,LEVY ANTON J,2025-08-11,0.317939,0.046652555
WBD,LEVY ANTON J,2025-08-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,WBD,LEVY ANTON J,2025-08-12,0.317939,0.046652555
WINA,SPRENGER GINA DECARO,2025-08-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,WINA,SPRENGER GINA DECARO,2025-08-13,0.8549694,0.51558656
WSC,Soultz Bradley Lee,2025-08-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,WSC,Soultz Bradley Lee,2025-08-05,0.8494596,0.8528435
WU,Cagwin Matthew,2025-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WU,Cagwin Matthew,2025-08-18,0.52687985,0.2626547
WU,McGranahan Devin,2025-08-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WU,McGranahan Devin,2025-08-21,0.73980737,0.56350756
WY,Lewis Sara Grootwassink,2025-08-11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,WY,Lewis Sara Grootwassink,2025-08-11,0.51158494,0.105788656
XRX,Gecaj Mirlanda,2025-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,XRX,Gecaj Mirlanda,2025-08-01,0.56571805,0.70685387
ZVRA,Bode John B,2025-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ZVRA,Bode John B,2025-08-19,0.8903533,0.6832072
